timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-02-10T11:43:37,Hackathon 2 - Data/IA - Groupe 5 - Read dataset,7c0db649-17f3-4a5a-b5c0-b1cbc1cb74b8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,267867.65459129994,0.0434315092316287,1.6213793822137485e-07,7.5,0.0,2.916998863220215,0.5580558037574979,0,0.2169671129902806,0.7750229167477786,France,FRA,auvergne rhône-alpes,,,Windows-11-10.0.22621-SP0,3.13.0,2.8.3,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.778663635253906,machine,N,1.0
2025-02-10T11:43:40,Hackathon 2 - Data/IA - Groupe 5 - Import Libraries,dfdd846b-54af-4c28-b356-6a3ed57216a2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.066109700128436,1.018004343236781e-08,1.5398713672260357e-07,7.5,0.0,2.916998863220215,1.376558332898033e-07,0,4.400414337587256e-08,1.8165997666567585e-07,France,FRA,auvergne rhône-alpes,,,Windows-11-10.0.22621-SP0,3.13.0,2.8.3,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.778663635253906,machine,N,1.0
2025-02-10T11:48:42,Hackathon 2 - Data/IA - Groupe 5 - Read dataset,91da3847-e1db-4f35-8ff6-2d9465c35518,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,300.711327200057,4.874056893956762e-05,1.620842466873273e-07,7.5,0.0,2.916998863220215,0.0006264792895841,0,0.0002432822860964,0.0008697615756806,France,FRA,auvergne rhône-alpes,,,Windows-11-10.0.22621-SP0,3.13.0,2.8.3,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.778663635253906,machine,N,1.0
2025-02-10T11:48:45,Hackathon 2 - Data/IA - Groupe 5 - Import Libraries,7acbd4cc-686f-4552-8b86-dfd992dfa0c6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0329219000414013,4.834392831452667e-09,1.4684428375558852e-07,7.5,0.0,2.916998863220215,6.851874980687474e-08,0,1.7749613858655813e-08,8.626836366553056e-08,France,FRA,auvergne rhône-alpes,,,Windows-11-10.0.22621-SP0,3.13.0,2.8.3,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.778663635253906,machine,N,1.0
2025-02-10T11:50:00,Hackathon 2 - Data/IA - Groupe 5 - Read dataset,5ae98091-ab5e-4ceb-8a61-caa935e4fe1b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,73.16213679988869,1.1856306829015186e-05,1.620552289423185e-07,7.5,0.0,2.916998863220215,0.0001524094604159,0,5.916295930987198e-05,0.0002115724197258,France,FRA,auvergne rhône-alpes,,,Windows-11-10.0.22621-SP0,3.13.0,2.8.3,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.778663635253906,machine,N,1.0
2025-02-10T11:50:02,Hackathon 2 - Data/IA - Groupe 5 - Import Libraries,a155c8b4-684d-49f1-86b0-0806b9db7a3c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0437636000569909,6.408748992712467e-09,1.464401690986733e-07,7.5,0.0,2.916998863220215,9.110750009616217e-08,0,2.3254801028277373e-08,1.1436230112443952e-07,France,FRA,auvergne rhône-alpes,,,Windows-11-10.0.22621-SP0,3.13.0,2.8.3,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.778663635253906,machine,N,1.0
2025-02-10T11:50:47,Hackathon 2 - Data/IA - Groupe 5 - Read dataset,07b239a4-567c-445e-b79f-08e187443d14,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,42.54931749985553,6.894798952107884e-06,1.6204252752423808e-07,7.5,0.0,2.916998863220215,8.864374249969843e-05,0,3.439198176568611e-05,0.0001230357242653,France,FRA,auvergne rhône-alpes,,,Windows-11-10.0.22621-SP0,3.13.0,2.8.3,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.778663635253906,machine,N,1.0
2025-02-10T11:50:50,Hackathon 2 - Data/IA - Groupe 5 - Import Libraries,49dcaef3-0db6-4000-870e-69edbbb8170e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1037669000215828,1.3629526680152716e-08,1.3134753642363665e-07,7.5,0.0,2.916998863220215,2.160831252695061e-07,0,2.713189784212533e-08,2.4321502311163145e-07,France,FRA,auvergne rhône-alpes,,,Windows-11-10.0.22621-SP0,3.13.0,2.8.3,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.778663635253906,machine,N,1.0
2025-02-10T12:29:47,Hackathon 2 - Data/IA - Groupe 5 - Read dataset,59ab24b7-e3de-4792-a7ca-5afa809c9266,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2335.2324800998904,0.0003784901313491,1.6207813764773957e-07,7.5,0.0,2.916998863220215,0.0048650478658348,0,0.0018890007672439,0.0067540486330787,France,FRA,auvergne rhône-alpes,,,Windows-11-10.0.22621-SP0,3.13.0,2.8.3,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.778663635253906,machine,N,1.0
2025-02-10T12:29:50,Hackathon 2 - Data/IA - Groupe 5 - Import Libraries,0972ce3b-15ac-474c-b54a-c265f4df6a73,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0557401999831199,8.567970500984566e-09,1.537125899006326e-07,7.5,0.0,2.916998863220215,1.1603104164047789e-07,0,3.6861952541869536e-08,1.528929941823474e-07,France,FRA,auvergne rhône-alpes,,,Windows-11-10.0.22621-SP0,3.13.0,2.8.3,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.778663635253906,machine,N,1.0
2025-02-13T12:54:37,Hackathon 2 - Data/IA - Groupe 5 - ,eea41062-ace3-4c2b-b677-953de133cec8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0104984999634325,1.2523697786872411e-09,1.1929035415053437e-07,7.5,0.0,2.916998863220215,2.174395825325821e-08,0,6.04223882169629e-10,2.2348182135427844e-08,France,FRA,,,,Windows-11-10.0.22621-SP0,3.13.0,2.8.3,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.778663635253906,machine,N,1.0
2025-02-13T12:54:40,Hackathon 2 - Data/IA - Groupe 5 - Import Libraries,ddc47889-ad78-4bf0-b83e-db40be230520,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0729861001018434,1.0945451995124801e-08,1.4996625357227904e-07,7.5,0.0,2.916998863220215,1.518004166428e-07,0,4.35180579039407e-08,1.9531847454674066e-07,France,FRA,auvergne rhône-alpes,,,Windows-11-10.0.22621-SP0,3.13.0,2.8.3,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.778663635253906,machine,N,1.0
2025-02-13T19:27:20,Hackathon 2 - Data/IA - Groupe 5 - Read dataset,d98f63b9-b205-4a8e-ad24-4686cdce7337,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23562.05661590001,0.0038185716692838,1.620644467303007e-07,7.5,0.0,2.916998863220215,0.0490871786766506,0,0.0190541455668913,0.0681413242435421,France,FRA,auvergne rhône-alpes,,,Windows-11-10.0.22621-SP0,3.13.0,2.8.3,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.778663635253906,machine,N,1.0
